,ID expérience,Etat expérience,Statut de l'expérience,Date de publication,Titre,Description,Posté comme,Ressenti usager,Code INSEE Département usager,Intitulé département usager,Intitulé région usager,Code INSEE Région usager,Pays,Intitulé Typologie 1,Code Postal typologie 1,Pays Typologie  1,Canaux Typologie 1,Intitulé Typologie 2,Code Postal typologie 2,Pays Typologie 2,Canaux Typologie 2,Intitulé Typologie 3,Code Postal typologie 3,Pays Typologie 3,Canaux Typologie 3,Hors structure,ID structure 1,Intitulé structure 1,Evaluation utile réponse structure 1 par visiteurs,Evaluation inutile réponse structure 1 par visiteurs,Evaluation  réponse structure 1 par auteur,ID structure 2,Intitulé structure 2,ID structure 3,Intitulé structure  3,Accessibilité,Information/Explication,Relation,Réactivité,Simplicité/Complexité,Expériences Similaires,Amélioration de service à considérer,Action,Date action réalisée,Date action engagée,Tags Métiers,eval,sentiment_eval
695,270319,A traiter,Expérience en attente de réponse,31/01/2021 02:49,MYCHU vraiment?,"Mon mari etant diabetique suivi par le CHU Rangueil à Toulouse depuis longtemps, nous avons tenté de nous inscrire comme patient sur le site Mychu existant . Helas , pour s'inscrire , il faut  un numero d'identification en tant que patient , un numero IPP. Ce numero IPP est apposé sur des etiquettes auto collantes qui servent à identifier le patient pour des examens, analyses ou autres au sein du CHU. Quand on quitte le CHU , croyez vous qu'on emporte des etiquettes auto collantes .. en souvenir ? et dans l'intention de s'inscrire sur le site Mychu ?? Bien sûr que non ! Donc pour s'inscrire il faut auparavant avoir subtilisé des etiquettes auto collantes lors d'une precedente consultation au CHU ! Il fallait vraiment y penser : pourquoi faire simple quand on peut faire compliqué !",Un proche de la personne concernée,Négatif,,,,,France,ETABLISSEMENT HOSPITALIER,,,"Démarche en ligne,Courrier",,,,,,,,,Oui,sxZshFsE9R,Hors-structures,1,0,,,,,,,Négatif,,,,3,Non,,,,,1,Négatif
696,279104,Traitées,Expérience avec réponse,26/10/2019 17:44,La confirmation très tardive de la mise en retraite,"Ayant fait des démarches très en amont de mon départ prévisible en retraite, j'ai demandé à plusieurs reprises si elle serait bien effective au jour J. J'ai eu une réponse définitive le jour J-1, à 17h. J'étais au chômage, ce qui n'a rien changé à mon rythme de vie. Je me suis imaginée encore dans la vie active, ce qui aurait été le summum du stress, ne sachant pas la veille si je serais encore active ou en retraite.Comment se fait il, quand un dossier est complet et à l'heure du numérique, que les personnes ne soient pas plus prises en compte ?A part cet événement qui augurait mal de la suite, je n'ai eu aucun problème pour mon dossier, ayant fourni à temps tout ce qui m'était réclamé. Aucun problème non plus dans le paiement de ma retraite.",La personne concernée,Neutre,,,,,France,Carsat,,,"Démarche en ligne,Courrier,Compte ou espace personnel",Carsat,,,"Démarche en ligne,Courrier,Compte ou espace personnel",Carsat,,,"Démarche en ligne,Courrier,Compte ou espace personnel",Non,4H9rYvQqqb,CARSAT Rhône-Alpes,0,0,,,,,,,,,,,0,Non,,,,,4,Positif
697,3608639,A traiter,Expérience en attente de réponse,25/04/2023 23:23,Secrétaire d''association,"L'accès à la modification d'une association est assez confus.
L'outil de recherche n'est pas assez précis quand on demande modification d'une association il renvoie aussi sur la création.
Il serait plus simple d'avoir une option directe sur la modification qui sera plus souvent utilisée après la création.
Cordialement",La personne concernée,Neutre,77.0,Seine-et-Marne,Île-de-France,11.0,France,Compte association,,,Démarche en ligne,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,Négatif,,,Négatif,0,Non,,,,Association,1,Négatif
698,398253,A traiter,Expérience en attente de réponse,01/04/2022 22:08,demande de Visa Schengen de Famille Francais,"L'incident s'est produit où j'ai l'intention de prolonger mon visa Schengen de La famille Francais pour une sejour en France au Consulat de Vientiane sur rendez-vous le 22 juin 2021. Dès réception au Consulat et vérification des documents, il a été indiqué que la demande de visa familial français ne pouvait être traitée au Consulat de Vientiane où auparavant mon visa Schengen qui était valable jusqu'en juillet 2021 délivré au consulat de Jakarta sans probleme.
Après l'incident, mon epouse a contacté le Consul et lui a expliqué le problème, puis il lui a été demandé de retourner au consulat le lendemain pour un traitement plus approfondi.
Le lendemain, les documents peuvent être reçus et traités et le visa est délivré dans les 3 jours",La personne concernée,Positif,,,,,"Lao, république démocratique populaire",Réseau consulaire,,,"Accueil,Démarche en ligne,E-mail",,,,,,,,,Non,zCzwLlSGQy,Ambassade de France au Laos,0,0,,,,,,Positif,,,Positif,,0,Non,,,,,0,Négatif
699,271152,A traiter,Expérience en attente de réponse,01/08/2020 17:14,Choqué,"Je me suis présentée à la caf avec ma fille de 2 ans, ayant du monde ma fille me demande ses petites voitures. Quand soudain l'agent de sécurité vient me voir et me dis que ma fille n'a pas le droit de jouer si elle veux jouer elle n'a qu'a aller dehors, je trouve ça juste honteux de dire ça d'une enfant qui cherche juste à s'occuper",Un agent de médiation,Négatif,,,,,France,CAF,57000.0,France,Accueil,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,Négatif,,,0,Non,,,,,1,Négatif
700,271341,A traiter,Expérience en attente de réponse,16/10/2019 14:01,Demande copie Baccalauréat à la Maison des Examens,"J'ai fait une demande de copie des résultats du Baccalauréat auprès de la Maison des Examens. La procédure est simple et rapide. Néanmoins, le statut est ""validé"" depuis un mois et je n'ai toujours pas reçu la copie (par voie postale normalement).Faudrait-il ajouter une notion ""document envoyé"" ; ou cela est implicite et mon courrier perdu dans la nature ?",La personne concernée,Neutre,,,,,France,,,,,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Positif,,,,,3,Non,,,,,1,Négatif
701,270343,A traiter,Expérience en attente de réponse,31/01/2021 02:49,des soucis avec mon propriétaire,"J'ai contacté le service Point Accès au Droit de Villeneuve d'Ascq pour un service de médiation en vain. J'ai appelé tous les jours pendant quinze jours, à des heures différentes pour prendre rendez-vous, ça ne répond jamais. Après plusieurs sonneries dans le vide, l'appel arrive sur le standard de l'hôtel de ville où un employé m'a dit que leurs services devaient être saturés... Que faire dans ces conditions pour avoir de l'aide Ce sont les associations d'aide aux locataires qui m'ont dirigé sur cette antenne.",La personne concernée,Négatif,,,,,France,Collectivités territoriales - Communes,,,Téléphone,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,,,,,0,Non,,,,,0,Négatif
702,280015,Traitées,Expérience avec réponse,21/06/2019 21:27,la reponse de mes 2 derniers courriers  en juillet 2018 et janvier 2019,"En mai 2018, on m'a adressé un courrier  de notification de retraite en m'indiquant qu'on me devait  une certaine somme   de la part de l'assurance retraite Carsat  Rhône-Alpes. J'ai appelé plusieurs fois. On m'a répondu que ma première lettre n'a pas été  reçue  en recommandé  avec accusé réception. J'ai attendu  et le 28 janvier 2019 j'ai adressé une nouvelle  lettre  en recommandé avec réception  reçu dans ce service  mais à ce jour, je n'ai pas eu de réponse ni par courrier   ou par internet. Auprès de qui dois-je avoir une reponse  et aussi avoir ce que qu'on me doit. Merci de répondre  meme si vos services sont débordés, un message et réponse  cela c'est la qualité de vos services  pour le reste les paiements  sont faits régulièrement en temps et à la date. Merci de votre compréhension. Dans l'attente,  recevez mes salutations distinguées.",La personne concernée,Neutre,,,,,France,Carsat,,,Courrier,,,,,,,,,Non,4H9rYvQqqb,CARSAT Rhône-Alpes,0,0,utile,,,,,,,,,,0,Non,,,,Montant et paiement,0,Négatif
703,270951,A traiter,Expérience en attente de réponse,22/03/2020 03:21,Tchat violences sexisstes et sexulles en ligne non accessible,"Je suis passée par service public .fr, j'ai cliqué sur signaler violences sexuelle, j'ai été renvoyée sur la page d'accueil service public.fr, je n'ai pas pu avoir accès au tchat. Test pour raisons professionnelles puisque COVID-19 = vulnérabilité plus forte des femmes victimes de violences.Cordialement",Un proche de la personne concernée,Négatif,,,,,France,Service-public.fr,,,,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,1,,,,,,Négatif,,,,,1,Non,,,,,0,Négatif
704,271181,A traiter,Expérience en attente de réponse,24/12/2019 16:14,Dépôt de plainte pour un vol de vélo,"J'ai récemment été victime du vol de mon vélo à Bordeaux.J'ai contacté le 17 Police-Secours pour signaler l'infraction qui était toute récente. Le policier au téléphone m'a demandé des renseignements d'usage (marquant ainsi la prise en considération professionnelle de mon dommage), et m'a dit de rappeler le commissariat une fois que j'aurai mon nº Bicycode à disposition. En rappelant le 17 quelques minutes plus tard, je suis tombé sur un autre agent, à qui j'ai dû réexpliquer la situation ; même s'il s'agit d'un détail, il aurait été préférable de ""tomber"" sur mon premier interlocuteur dans la mesure du possible, pour assurer un suivi plus efficace.Je me suis ensuite rendu au commissariat afin de déposer plainte. J'ai été bien reçu, dans un délai raisonnable, et l'agent a pris ma plainte sans encombre, de manière professionnelle.Ce que je regrette est l'absence totale de suivi de ma plainte. Celle-ci a certainement du être classée sans suite par le Parquet, à cause de la faible gravité de l'infraction à mettre en relation avec le manque de moyens dans la Police et la Justice. Ce que je trouve dommage est que les dépôts de plainte ne soient pas suivi d'une notification à l'adresse des justiciables, même lorsqu'il s'agit d'un ""simple"" vol et même lorsqu'aucune suite n'est donnée au dossier. Un simple courrier ou même un e-mail d'information serait le bienvenu pour informer les victimes et ne pas leur donner l'impression que les dépôts de plainte sont vains - quand même bien même ce serait le cas. À titre d'illustration, voici le message reçu par mon frère de la part de la police londonienne à qui il avait signalé le vol de son vélo : ""Dear  Mr..., We are sorry to hear that you have been the victim of crime. An investigator from the Metropolitan Police has looked carefully at your case and we are sorry to say that, with the evidence and leads available, it is unlikely that it will be possible to identify those responsible. We have therefore closed this case"". Entre nos deux situations, bien que le résultat final soit le même (à savoir aucun vélo retrouvé), le message envoyé par la police londonienne marque un suivi du dossier et une certaine considération. Cet exemple représente à mes yeux une piste intéressante pour la police nationale française dans ses relations avec le public.",La personne concernée,Neutre,,,,,France,COMMISSARIAT DE POLICE,,,"Téléphone,Accueil",Masecurite.fr,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,Négatif,,,,0,Oui,,,,,1,Négatif
705,396726,A traiter,Expérience en attente de réponse,01/03/2022 19:28,Demande de passeport & CNIS au Consulat,"La prise en charge, création et délivrance des documents au Consulat à été excellente.
Le parcours avant le rendez-vous sur place laisse par contre à désirer.
Le délai pour obtenir un rendez-vous est très mauvais (pas assez de créneaux horaires, pas assez de jours disponibles à court terme, planning rempli des mois à l'avance). Il n'est pas non plus possible d'effectuer les démarches à proximité de mon domicile, ce qui implique que je doive prendre des jours de congés pour effectuer les démarches.
Les demandes d'informations par courriel sont restées sans réponse ; il a fallu que je téléphone pour obtenir une partie des informations.",La personne concernée,Neutre,,,,,Pays-bas,Réseau consulaire,,,"Accueil,Démarche en ligne,E-mail",,,,,,,,,Non,L4whHSyLnP,Consulat Général de France à Amsterdam,0,0,,,,,,Négatif,,Positif,,Négatif,0,Non,,,,,2,Neutre
706,3519033,A traiter,Expérience en attente de réponse,31/03/2023 11:47,ANTS,"Une usagère s'est créée un compte sur le site de l'ANTS il y a plusieurs mois. Elle ne retrouve pas son identifiant. Nous allons sur la page de connexion :  https://moncompte.ants.gouv.fr/connexion, partie de gauche ""Avec vos identifiants"", elle clique sur le bouton ""Identifiant oublié"". Une fenêtre s'ouvre ""vous avez oublié votre identifiant"", elle renseigne son adresse électronique mais un message indiquant qu'un compte existe infirme sa demande.

Comment peut-elle faire pour se connecter à son compte ?",Un agent de médiation,Neutre,61.0,Orne,Normandie,28.0,France,ANTS,61000.0,France,"Démarche en ligne,Compte ou espace personnel",,,,,,,,,Non,a2Pn8Mcn4t,ANTS,0,0,,a2Pn8Mcn4t,ANTS,,,Négatif,,,,,0,Non,,,,Fonctionnement du site,0,Négatif
707,271002,A traiter,Expérience en attente de réponse,29/02/2020 03:21,"Payer pour contester une amende, attendre longtemps le remboursement","Bonjour, puisque l'occasion m'est offerte : j'ai été flashé dans une zone de chantier balisée à 70km/h car je n'avais pas vu l'unique panneau 50 km/h placé de façon ambigüe. Je conteste donc l'amende sur le site de l'ANTAI.Pour contester mon amende, j'ai dû m'acquitter d'une consignation d'un montant de 135 euros. J'ai fourni des pièces justificatives et un texte explicatif. J'ai reçu un accusé de réception m'indiquant le traitement de ma demande. On m'a finalement indiqué que je n'était plus poursuivi pour cette infraction et le retour de mon point de permis. Comme demandé, j'ai transmis par courrier l'original de ma demande et mon RIB pour que le paiement de la consignation me soit remboursé. Un mois plus tard, toujours aucune nouvelle du remboursement. Quand je me renseigne, on me répond ""2 à 3 mois de traitement"". Pour que ce soit plus rapide, pourquoi ne pas utiliser un certificat numérique plutôt que le courrier ? Merci de votre attention.",La personne concernée,Négatif,,,,,France,ANTAI,,,Démarche en ligne,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,Négatif,,0,Non,,,,,0,Négatif
708,270653,A traiter,Expérience en attente de réponse,23/09/2020 17:45,Acte de naissance,"J'ai demande à La Mairie du 14ème arrondissement de m'envoyer des copies d'acte de naissance . Sauf que ce courrier a été envoyé en courrier simple et distribué à mes voisins...En terme de RGPD, c'est limite..... On nous demande justifier notre identité pour tout et n'importe quoi, mais là je suis moyennement satisfait de ce service.Nos informations essentielles sont à la portée de tous.....Une lettre suivie avec signature aurait été d'une efficacité et sécurité redoutable pour ce type d'information.",La personne concernée,Négatif,,,,,France,Collectivités territoriales - Communes,,,Courrier,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,,,0,Non,,,,,2,Neutre
709,409528,A traiter,Expérience en attente de réponse,01/07/2022 12:11,Renouvellement de ma carte d'identité,"Je regrette de devoir faire 200 kilomètres jusqu'à Munich pour faire une démarche administrative.
Ceci est le seul point négatif.",La personne concernée,Neutre,,,,,Allemagne,Réseau consulaire,,,"Accueil,Téléphone,E-mail",,,,,,,,,Non,XUwN3m0IpZ,Consulat Général de France à Munich,0,0,,,,,,Négatif,,,,,0,Non,,,,,1,Négatif
710,270837,A traiter,Expérience en attente de réponse,07/08/2020 09:48,Site des impôts - France connect,J'ai obtenu les codes et mdp pour me connecter sur le site des impôts.Lorsque je me connecte à France Connect via ameli c'est un autre compte utilisateur des impôts qui s'ouvre. Comment relier mon compte impôts et mon compte France Connect ?,La personne concernée,Neutre,,,,,France,CNAM,,,Compte ou espace personnel,Impots.gouv.fr,,,Compte ou espace personnel,Franceconnect,,,Démarche en ligne,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,,Négatif,3,Non,,,,,0,Négatif
